"lab_number","order_id","trial_number","fribble_set","fractal_set","complexity_order","reverse_order_block","reverse_order_list","time_pair_group","time_order_index","stimulus_type_order","familiar_role","location_order","familiar_stimulus","novel_stimulus","familiar_stimulus_item","novel_stimulus_item","complexity_condition","familiarization_time","familiar_stimulus_path","novel_stimulus_path","familiar_location_1","familiar_location_2","left_image_path_1","right_image_path_1","left_image_path_2","right_image_path_2","test_time_1","test_time_2","familiarization_time_timeout"
11,166,1,"set_1","set_1","order_2","base_block","rev",1,1,"fractal_first",0,"loc_order_2","Bowl_Simple","Gumdrop_Simple","Bowl","Gumdrop","simple",5,"stimuli/images//Bowl_Simple.png","stimuli/images//Gumdrop_Simple.png","left","right","stimuli/images//Bowl_Simple.png","stimuli/images//Gumdrop_Simple.png","stimuli/images//Gumdrop_Simple.png","stimuli/images//Bowl_Simple.png",5,5,10
11,166,2,"set_1","set_1","order_2","base_block","rev",1,1,"fractal_first",0,"loc_order_2","Crinkle_Complex","Pumpkin_Complex","Crinkle","Pumpkin","complex",10,"stimuli/images//Crinkle_Complex.png","stimuli/images//Pumpkin_Complex.png","left","right","stimuli/images//Crinkle_Complex.png","stimuli/images//Pumpkin_Complex.png","stimuli/images//Pumpkin_Complex.png","stimuli/images//Crinkle_Complex.png",5,5,20
11,166,3,"set_1","set_1","order_2","base_block","rev",1,1,"fractal_first",0,"loc_order_2","Pacman_Complex","Arrow_Complex","Pacman","Arrow","complex",15,"stimuli/images//Pacman_Complex.png","stimuli/images//Arrow_Complex.png","right","left","stimuli/images//Arrow_Complex.png","stimuli/images//Pacman_Complex.png","stimuli/images//Pacman_Complex.png","stimuli/images//Arrow_Complex.png",5,5,30
11,166,4,"set_1","set_1","order_2","base_block","rev",1,1,"fractal_first",0,"loc_order_2","Pyramid_Simple","Bowtie_Simple","Pyramid","Bowtie","simple",10,"stimuli/images//Pyramid_Simple.png","stimuli/images//Bowtie_Simple.png","right","left","stimuli/images//Bowtie_Simple.png","stimuli/images//Pyramid_Simple.png","stimuli/images//Pyramid_Simple.png","stimuli/images//Bowtie_Simple.png",5,5,20
11,166,5,"set_1","set_1","order_2","base_block","rev",1,1,"fractal_first",0,"loc_order_2","SimsDiamond_Simple","Cylinder_Simple","SimsDiamond","Cylinder","simple",15,"stimuli/images//SimsDiamond_Simple.png","stimuli/images//Cylinder_Simple.png","left","right","stimuli/images//SimsDiamond_Simple.png","stimuli/images//Cylinder_Simple.png","stimuli/images//Cylinder_Simple.png","stimuli/images//SimsDiamond_Simple.png",5,5,30
11,166,6,"set_1","set_1","order_2","base_block","rev",1,1,"fractal_first",0,"loc_order_2","Tripod_Complex","Diamond_Complex","Tripod","Diamond","complex",5,"stimuli/images//Tripod_Complex.png","stimuli/images//Diamond_Complex.png","right","left","stimuli/images//Diamond_Complex.png","stimuli/images//Tripod_Complex.png","stimuli/images//Tripod_Complex.png","stimuli/images//Diamond_Complex.png",5,5,10
11,166,7,"set_1","set_1","order_2","base_block","rev",1,1,"fractal_first",0,"loc_order_2","fractal_complex_pair6_a_bright","fractal_complex_pair6_b_bright","pair6_a","pair6_b","complex",10,"stimuli/images//fractal_complex_pair6_a_bright.png","stimuli/images//fractal_complex_pair6_b_bright.png","left","right","stimuli/images//fractal_complex_pair6_a_bright.png","stimuli/images//fractal_complex_pair6_b_bright.png","stimuli/images//fractal_complex_pair6_b_bright.png","stimuli/images//fractal_complex_pair6_a_bright.png",5,5,20
11,166,8,"set_1","set_1","order_2","base_block","rev",1,1,"fractal_first",0,"loc_order_2","fractal_simple_pair5_a_bright","fractal_simple_pair5_b_bright","pair5_a","pair5_b","simple",15,"stimuli/images//fractal_simple_pair5_a_bright.png","stimuli/images//fractal_simple_pair5_b_bright.png","right","left","stimuli/images//fractal_simple_pair5_b_bright.png","stimuli/images//fractal_simple_pair5_a_bright.png","stimuli/images//fractal_simple_pair5_a_bright.png","stimuli/images//fractal_simple_pair5_b_bright.png",5,5,30
11,166,9,"set_1","set_1","order_2","base_block","rev",1,1,"fractal_first",0,"loc_order_2","fractal_complex_pair4_a_bright","fractal_complex_pair4_b_bright","pair4_a","pair4_b","complex",5,"stimuli/images//fractal_complex_pair4_a_bright.png","stimuli/images//fractal_complex_pair4_b_bright.png","right","left","stimuli/images//fractal_complex_pair4_b_bright.png","stimuli/images//fractal_complex_pair4_a_bright.png","stimuli/images//fractal_complex_pair4_a_bright.png","stimuli/images//fractal_complex_pair4_b_bright.png",5,5,10
11,166,10,"set_1","set_1","order_2","base_block","rev",1,1,"fractal_first",0,"loc_order_2","fractal_simple_pair3_a_bright","fractal_simple_pair3_b_bright","pair3_a","pair3_b","simple",5,"stimuli/images//fractal_simple_pair3_a_bright.png","stimuli/images//fractal_simple_pair3_b_bright.png","left","right","stimuli/images//fractal_simple_pair3_a_bright.png","stimuli/images//fractal_simple_pair3_b_bright.png","stimuli/images//fractal_simple_pair3_b_bright.png","stimuli/images//fractal_simple_pair3_a_bright.png",5,5,10
